Geschäftsnummer,Bestimmungsland,Güterart,Geschäftstyp,Richtung,Exportkontrollnummer [EKN],Wert [CHF]
8024118,"China, Taiwan","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B120
7B003",34000
8025703,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2A101,3133.25
8025762,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i10,28251
8025736,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,10093.6
8026246,"China, Taiwan","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a1
2B201.c",186774
8025805,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,385572
8025916,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i7,724554
8025916,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i7,467950.5
8026162,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B005,2254958
8025789,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2A101,7997.72
8026166,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",927000
8025877,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,8500
8025877,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f1,9500
8025788,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2A101,5031.43
8025347,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,62536
8026025,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7A003.c1,784977.46
8026024,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7A003.c1,269297.91
8023501,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i10,646352
8023501,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i7,209620
8023501,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i10,675393
8023501,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i7,162081
8023501,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i7,69218
8023501,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i10,646352
8023501,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i7,210504
8023501,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i7,293107
8023501,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i10,961443
8025358,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,342870
8026221,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7A103.a1,1180000
8025585,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2A101,2590.81
8025582,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2A101,3866.22
8026342,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.a,6810
8025840,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a1,474218
8013305,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,132428
8026012,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a1
2B001.b2",1306500
8025546,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1C231,2900
8026000,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",288933.6
8025999,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a1
2B201.c",172694
8026169,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,900000
8024131,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",763070.85
8025439,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.b1d,8260
8025570,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",279175
8025110,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.f2,6373000
8026021,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g1,54516
8026080,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a1
2B201.c",128781.6
8025640,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g2,41690
8025641,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g2,41690
8025758,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,740000
8024403,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.d,47790
8025750,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,97094.8
8025990,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,10696
8025990,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,592
8025990,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,5065
8025990,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,40903
8025990,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,1578.78
8025763,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.a",162000
8025765,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.a",182000
8025770,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a1
2B201.c",91734.4
8026300,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3B001.e,1978260
8026309,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,444000
8025982,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",727463
8025712,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,900000
8025615,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a1,469128
8026190,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a
2B001.b",426000
8026189,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g2,55898
8026183,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,28682
8025497,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g2,53543
8026184,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,257583
8025489,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",674812
8026101,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5B001.a,200020
8025917,Deutschland,Chemikalien CWÜ,Einzelbewilligung,Ausfuhr,3B.17,663.35
8025378,Deutschland,Chemikalien CWÜ,Einzelbewilligung,Ausfuhr,3B.17,335.12
8025932,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",31900
8026227,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,9600
8025359,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.D,6000
8025360,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,227987
8025677,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i4,4506
8025322,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,6375
8026203,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,21040
8026203,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,9060
8026203,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,4525
8025317,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i4,2166
8026288,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,5000
8026089,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a.1
2B201.c",118446
8026011,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,10250
8026008,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,34150
8026010,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,4550
8026009,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,11400
8025438,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",2871
8025631,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,39840
8025516,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c.1,28438.71
8025516,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c.1,31054.23
8025516,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c.1,11498.97
8025974,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201,2500
8025974,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",2600
8025628,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f1,8075
8025399,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001,28200
8025399,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,16920
8025987,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",5700
8025986,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",4550
8025401,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",54150
8026317,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.B
2B201.A",100307.5
8025468,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",15000
8026259,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,570
8026297,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,1
8026298,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",107250
8026171,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,4500
8026171,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,4500
8026171,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,5719
8025740,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",11000
8025731,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,2400
8025737,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",14000
8025735,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,9744
8025735,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,54566.4
8025711,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8025816,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",17000
8026234,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.b,34000
8025486,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,7980
8025486,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.b,5700
8025513,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,17155
8025513,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,17155
8025808,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,4200
8025488,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,2409.6
8025488,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,1966.8
8025937,Estland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",34028
8025581,Estland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2A101,1820.92
8025316,Estland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.a",919463.9
8025903,Estland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",8330
8025681,Finnland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.2,50000
8026051,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.b,45600
8026049,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,37050
8026050,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.b,51300
8026048,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,34200
8025374,Frankreich,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",33350
8025374,Frankreich,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",23000
8025936,Frankreich,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",20500
8025342,Frankreich,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",26000
8025311,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.C,191520
8025908,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.A,36000
8025908,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.A,18000
8025415,Frankreich,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",80000
8025415,Frankreich,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",75000
8025842,Frankreich,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.B
2B201.A",26600
8025749,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,11500
8025352,Griechenland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.B
2B201.A",11058
8026132,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,8500
8026117,Grossbritannien,Chemikalien CWÜ,Einzelbewilligung,Ausfuhr,3B.17,2219.5
8025930,Hongkong,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g2,48766
8026078,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,27686.1
8025956,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",428120
8026281,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,7122
8026281,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,7122
8026283,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",143105
8026086,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"1C111.a2a
1C011.a",105411.87
8025682,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1657
8025682,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1880
8025977,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",576212
8026137,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.a6a,79080.3
8025625,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",26538
8025785,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2A101,224.4
8026270,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",9342
8025876,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C233,7800
8026325,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",169502.6
8025815,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,8890
8026102,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.B,1140
8026102,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.B,2395
8026102,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.A
2B201.C",31350
8026102,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,1710
8026102,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.B,1255
8025660,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,4141.2
8024837,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.c,10243.83
8026139,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g2,47688
8026136,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g2,47688
8023591,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003 e) + II.A1.003 f),1918.8
8023591,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003 e),1122.8
8023591,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003 f),880.5
8025340,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,20.02
8025340,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,188.02
8025345,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,406
8025345,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,657
8025345,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,406
8025345,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,657
8025345,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,2880
8025345,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,2092
8025345,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,29640
8025345,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,1041
8025345,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,1221
8025345,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,3705
8025345,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,3705
8025345,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,11598
8025345,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,205
8025345,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,4850
8025343,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,433
8025343,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,11778
8025343,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,58032
8025343,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,2168
8025343,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,13689
8024847,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,5231
8024847,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,2361
8024847,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,10
8024847,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,484
8024847,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,1181
8024847,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,1308
8025673,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,9551
8025673,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,8077
8024714,Iran,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.g.2,39576
8026295,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,13970
8025300,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,3248
8025967,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.009c,874.68
8025970,Iran,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,11122
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,626
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,903
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,2532
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,665
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,1116
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,526
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,659
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,2667
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,1303
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,454
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,5832
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,1396
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,558
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,2726
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,949
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,558
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,659
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,567
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,263
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,301
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,567
8025469,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,735
