Geschäftsnummer,Bestimmungsland,Güterart,Geschäftstyp,Richtung,Exportkontrollnummer [EKN],Wert [CHF]
8013155,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",1436252.29
8012335,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.a5,64380
8013305,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,132428
8013238,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,77512
8013238,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,495000
8010814,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.a10c,57520
8010886,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.b,849197.3
8013651,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,8881.95
8012587,"China, Volksrepublik",Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML15.c,2100
8012587,"China, Volksrepublik",Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML15.c,6321
8012029,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,124957
8013562,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a1
2B001.b2",2016021
8013563,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a1
2B001.b2",2119643
8013096,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,107869
8013584,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.a6b2,135475.91
8012744,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,269910
8012744,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,69845.15
8012744,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,6960
8012744,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,526224
8013267,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a1
2B001.b2",1610089
8013260,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",500963
8012739,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",671600
8013502,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",325342.4
8013109,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d3,17600
8013109,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g1,60000
8013109,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,35000
8013109,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i4,1500
8013599,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.a6b2,135517.92
8012354,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.d,290550
8013799,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.a5b,64572
8012074,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a1
2B001.b2",1464446
8013102,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.b6a2,169500
8012958,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.b,849197.3
8013709,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.A.5,212471
8013714,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,599500
8013171,Costa Rica,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c.1,2162
8013171,Costa Rica,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,8645
8013710,Costa Rica,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,124275
8013325,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.b",4600
8012676,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a.2
2B201.c",66000
8013091,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML15,2870000
8012650,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",28200.3
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,10
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,10
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,10
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,100
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,10
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5
8012402,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5
8013613,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.1.b
2B201.a.1.2.3",117700
8013626,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,90500
8012858,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",20000
8012852,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",396844
8013760,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",23500
8012100,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B001.b",248860
8013542,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",95572
8013545,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",36417
8013539,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,4400
8013539,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,5500
8012877,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c1
2B201.b1",110000
8013938,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML18.a,440000
8013928,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B350.g1
2B350.g2",4299
8013928,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,1892
8013928,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,6802
8011987,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML21.A,825208
8013321,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001,45000
8012675,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a2
2B201.c",28800
8013550,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.b",295552
8012452,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,15660
8012496,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,4417.6
8012496,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,4417.6
8013790,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.D,1075
8013345,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,15
8013345,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,15
8013345,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,35
8013338,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",3187.8
8013014,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,299
8012923,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,5500
8013440,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,250
8012931,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,550
8013161,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a.1.2.3
2B001.b.1.b",6000
8013446,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",90000
8012982,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a1,8800
8013157,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d,3960
8012970,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.b,4250
8012970,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.b,4250
8013688,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i4,4085
8011878,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",7700
8012340,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a1,16400
8012572,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",279118
8013908,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001
2B201",15000
8013906,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d,3969
8013906,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d,3969
8013916,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",40608
8012576,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",108205
8013904,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d,1980
8013905,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d,400
8012427,Deutschland,"Besondere militärische Güter
Besondere militärische Güter",Einzelbewilligung,Ausfuhr,"ML21.A
ML21.B",1620000
8012421,Deutschland,Chemikalien CWÜ,Einzelbewilligung,Ausfuhr,2B.4,6765
8012886,Deutschland,"Besondere militärische Güter
Besondere militärische Güter",Einzelbewilligung,Ausfuhr,"ML21.A
ML21.B",700000
8012747,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",5500
8013582,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C228,2554
8012748,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,11841
8012905,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML14,114834
8012905,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML14,114834
8013702,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C351.a3,10
8012952,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a
2B001.b",125000
8013240,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C010.b,473.2
8012770,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.b,6600
8012948,Deutschland,"Besondere militärische Güter
Besondere militärische Güter",Einzelbewilligung,Ausfuhr,"ML21.A
ML21.B",92340
8012066,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001
2B201",1900
8012066,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001
2B201",1900
8013720,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,71150
8013375,Ekuador,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML15.c,15447
8013170,Ekuador,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c.1,2162
8013170,Ekuador,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,8645
8013168,Fidschi,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,8645
8013168,Fidschi,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c.1,2162
8013871,Fidschi,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,1639.2
8013871,Fidschi,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,2203.2
8013408,Finnland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,4275
8013262,Finnland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,70104.3
8012798,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,14450
8012437,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.b,110777.1
8012863,Frankreich,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,519
8012617,Frankreich,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,370
8012608,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.A1,23000
8013735,Frankreich,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,240
8013853,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,6375
8013853,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f1,8850
8013253,Frankreich,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",50000
8013595,Frankreich,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",155400
8012910,Frankreich,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.a,939
8012434,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,10830
