Geschäftsnummer,Bestimmungsland,Güterart,Geschäftstyp,Richtung,Exportkontrollnummer [EKN],Wert [CHF]
8039878,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,202.5
8040250,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.b
2B001.c",254000
8040142,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,3000
8040142,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1B231.b2,4000
8040406,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,1017
8040406,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,3559
8040407,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,2146.11
8040459,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML06,50000
8039707,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.C,35000
8039643,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8039899,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a.1,41200
8039642,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8039561,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",11000
8039726,Elfenbeinküste,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.C,1
8040390,Elfenbeinküste,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g1,3500
8040390,Elfenbeinküste,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g3,5500
8039997,Elfenbeinküste,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,255
8040256,Estland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.b1,277384
8039842,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.A,5400
8040464,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.E.1.C,1140898
8039665,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,141900
8039285,Frankreich (mit Monaco),Chemikalien CWÜ,Einzelbewilligung,Ausfuhr,3B.17,11.9
8040288,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.B.6.c.1,21348
8040335,Frankreich (mit Monaco),National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,480
8040206,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,1000
8040206,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,500
8040206,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,700
8040336,Frankreich (mit Monaco),Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d,7027
8040336,Frankreich (mit Monaco),Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d,5593
8039669,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,3282.16
8040323,Ghana,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.B,4273.78
8040323,Ghana,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.A1,15.01
8040323,Ghana,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,16914.38
8039213,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,2761.5
8040181,Grossbritannien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,50
8040181,Grossbritannien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,178
8039444,Grossbritannien,Chemikalien CWÜ,Einzelbewilligung,Ausfuhr,2B.4,5
8040152,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,12000
8039777,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.d,41908.29
8039427,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,1200
8040453,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.f2,123391.45
8039558,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,9E003,1
8039956,Hongkong,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.a.2.c,1720000
8040031,Hongkong,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.a.2.c,44770
8040414,Hongkong,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.a.5.a.2,94700
8039834,Hongkong,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5862
8040320,Hongkong,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.a.2.c,3450000
8039750,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",465578
8040170,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,21856.21
8040165,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,9969
8039940,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B001.b",398860
8039814,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML10.c.2,139840
8040068,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1190
8040068,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,88572.5
8040103,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,4023
8039989,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",34800
8039807,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,3007.77
8039282,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B120,9333000
8039991,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A,11075
8039991,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A,23571
8039991,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A,16717
8039375,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",1809092
8040192,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.c,60000
8040192,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d.1,100000
8039790,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,73788
8039992,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C350.46,27035.46
8039682,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,12000
8039995,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,4813
8039995,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,9788
8040101,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,1250
8040355,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d,22837
8039881,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,2400
8039843,Indonesien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"1C111.a2a
1C011.a",113654
8039863,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.A2,41435
