Geschäftsnummer,Bestimmungsland,Güterart,Geschäftstyp,Richtung,Exportkontrollnummer [EKN],Wert [CHF]
8031378,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a1
2B001.b2",1889000
8030691,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a1
2B201.c",86833.6
8031260,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.b,15500
8031147,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a1,445986
8031057,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",345600
8031272,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5B001.a,2786554
8030678,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.e,775357
8031110,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.d,213685
8030530,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.B1D,8500
8031179,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.b.6.c.2,720000
8031014,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c1
2B201.b1",510000
8031134,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a1,699139
8030550,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a
1A001",646016
8030903,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.B.2.B,100000
8030924,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",102690
8030643,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,880
8031379,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3B001.e,4985600
8031198,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g1,52416
8030815,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,17409394
8031383,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3B001.e,3429500
8031383,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3B001.e,3200000
8029465,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.a",714288
8030601,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.B.2.B,100000
8029651,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1A226,300000
8031151,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",316753
8030850,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.d,10390
8031393,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g2,56522
8030482,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,534801.54
8030775,Dänemark,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.c,2750
8031128,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,1
8031230,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.c,28.6
8031083,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML06,690
8030287,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML06,1145
8030700,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001
2B001",5000
8030700,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001
2B001",5000
8031359,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",9000
8030731,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.b7b,25520
8030511,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001
2B201",70000
8031356,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML11,245100
8030773,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",23588.62
8030647,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,1650
8030478,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,1
8030648,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",1650
8030555,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,539
8030555,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,21495
8030555,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,5376
8030632,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i4,2200
8030871,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,30000
8030777,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.d,8871.2
8030770,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.d,7405.7
8031268,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,128684
8030633,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",77000
8031269,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,8560
8031013,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",2200
8031030,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",2000
8031349,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.d,469.8
8030649,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",1100
8031309,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,6855
8031309,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,6855
8030416,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a
2B001.a",13200
8031300,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.c,12000
8031351,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1A004.a,700
8031351,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1A004.a,3200
8030455,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",3500
8030640,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,8580
8030640,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,8035
8030692,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,1550
8030886,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",110500
8031065,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a,2400
8030825,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",68750
8030239,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.3,450
8030991,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML11,618606
8030816,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,122837.25
8030816,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,80111.25
8030889,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,170995
8031166,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.c,37190
8031166,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,10584
8030627,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.b,162000
8031382,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,10330
8031382,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,3600
8030644,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,6500
8030644,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,2400
8031341,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1A004.a,14061.85
8030655,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.d,2917.77
8031033,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.c,3980
8030645,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.a2,51658
8030624,Ekuador,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,2147
8030712,Estland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,1
8030590,Estland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,126500
8031239,Finnland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML07.f1,2390
8031129,Frankreich (inkl. Monaco),"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",130000
8030491,Frankreich (inkl. Monaco),"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",220000
8031308,Frankreich (inkl. Monaco),"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a
2B001.b",21500
8030518,Frankreich (inkl. Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,1
8031162,Frankreich (inkl. Monaco),Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML14,16645
8031162,Frankreich (inkl. Monaco),Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML14,16645
8030560,Frankreich (inkl. Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.B,2211.18
8030560,Frankreich (inkl. Monaco),"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"5A002.A1
5D002.A1",6933.82
8031140,Frankreich (inkl. Monaco),Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML14,16645
8031140,Frankreich (inkl. Monaco),Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML14,16645
8030930,Frankreich (inkl. Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,54000
8030653,Frankreich (inkl. Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,74000
8030963,Frankreich (inkl. Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,1
8030856,Frankreich (inkl. Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,96000
8030933,Frankreich (inkl. Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.b,35000
8031127,Frankreich (inkl. Monaco),"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",80000
8030857,Frankreich (inkl. Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,24000
8030635,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,12789
8030928,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.d,42171.68
8031264,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,42000
8031263,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,84000
8030734,Grossbritannien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML10,12501
8031265,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,42000
8030898,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1426
8030791,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1300
8031276,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",381229
8030833,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C350.46,37057.25
8030217,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",221814.8
8030433,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML14,116400
8031146,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,2106.4
8030929,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.h,100
8030811,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",399911
8031237,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML14,116400
8030541,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5135.7
8030639,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,17931.11
8031041,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B230,41095
8031274,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a1,242926
8030448,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,35507.04
8030688,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,4103.6
8031209,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.c,10201.71
8031154,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,4A001.a,115000
8030468,Indonesien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,13680
8030468,Indonesien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,6894
8030468,Indonesien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,15720
8030622,Irland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",129000
8030460,Island,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML03,880
8031201,Israel,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c1
2B201.b1",757000
8030441,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML04.b,31026
8030442,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.h,3910
8030442,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.c,5400
8031348,Israel,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c1
2B201.b1",757000
8030703,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,14620
8030796,Israel,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.B2
2B201.A1",958000
8030901,Israel,"Chemikalien CWÜ
Dual Use Güter",Einzelbewilligung,Ausfuhr,"3B.14
1C350.9",6546
8030948,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,6E002,10
8030788,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.a,8500
8031388,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B120,893498.48
8030304,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B122,199366
8030304,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B122,307634
8030931,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,236000
8031389,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B120,519112
8030792,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.B8B,52947
8031207,Israel,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.B2
2B201.A1",890000
8031170,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.h,1434
8030671,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,1
8030523,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2b352.a2,63060
8030496,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,26500
8031067,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,97138
8030976,Japan,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,40050
8031108,Jemen,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,17800
8030950,Jordanien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i1,3653.02
8030943,Kolumbien,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,900
8030419,"Kongo, Republik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,606.6
8030419,"Kongo, Republik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,332.15
8030419,"Kongo, Republik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,1468.4
8031042,"Korea, Republik (Südkorea)",Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML07.f1,99561
