Geschäftsnummer,Bestimmungsland,Güterart,Geschäftstyp,Richtung,Exportkontrollnummer [EKN],Wert [CHF]
8039209,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.b10b,20242
8039224,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a1
2B001.b2",1274378
8035936,"China, Volksrepublik",Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,92900
8035936,"China, Volksrepublik",Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,298209
8035936,"China, Volksrepublik",Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,28787
8035936,"China, Volksrepublik",Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,96516
8035936,"China, Volksrepublik",Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,111456
8035936,"China, Volksrepublik",Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,115645
8035936,"China, Volksrepublik",Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,55458
8035936,"China, Volksrepublik",Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,116746
8035936,"China, Volksrepublik",Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,88524
8035936,"China, Volksrepublik",Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,557556
8035936,"China, Volksrepublik",Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,108624
8035936,"China, Volksrepublik",Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,104395
8039294,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.b1
2B001.c1",825000
8039469,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g1,5297
8039478,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.b1
2B001.c1",728000
8039293,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.B
2B201.B",70000
8039077,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A233.a,350000
8039358,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",186787.6
8039509,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,12711.1
8039190,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",196946.8
8038980,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.A2,450000
8039384,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",676050
8038969,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",1403000
8038971,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",1331000
8038888,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",662032
8039389,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",403460
8039300,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",68000
8039334,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7A003.c1,638898.75
8038870,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.a,7070
8039390,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",1002860
8038874,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",330845
8038624,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.d3b,17250
8038889,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",662032
8039528,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.d,260320
8038626,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1B001.E,6354000
8038626,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1B001.E,6354000
8038626,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1B001.E,6354000
8039019,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,3454797
8039184,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",210000
8039102,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7A003.c1,628496.25
8038906,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.b.10,10450
8038982,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,541285
8039197,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",76466.4
8039613,Costa Rica,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,3748.92
8039556,Dänemark,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C353.a1,1576
8039534,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML21,1
8039193,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c.1,33451
8038900,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i,27344
8039630,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.c,18890
8039411,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.f2,118691.66
8038769,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,2100
8039005,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",48267
8039283,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",12590
8039392,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",15150
8039238,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,14000
8038921,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",75380
8039530,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,1300
8039530,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,4500
8039530,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,2000
8039530,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.b,4000
8039530,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,1800
8039104,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",15800
8038746,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,1557
8038746,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,8301
8038746,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,4152
8039044,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,700
8039210,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,17827.2
8039416,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,25000
8039423,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,36133
8039423,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,46457
8039423,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,22712
8039531,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,51495.85
8038811,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,2500
8038811,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1B231.b2,750
8039045,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,100
8039015,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",145000
8039135,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",45400
8039625,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,12050
8039464,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,10300
8039488,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001,9319
8039451,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,12584
8039451,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,1334
8038818,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",13400
8039181,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,3010
8039496,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.A,5406
8039078,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,2156.85
8039246,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",5550
8039226,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",3133
8039226,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.b,7310
8039086,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001,50000
8038981,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,1980
8038981,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,2400
8038981,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,2160
8039064,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.c,50253
8038789,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",155231
8039304,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.c,44100
8038819,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,948.9
8039139,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML11,300
8039480,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,53734.8
8039183,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",53000
8039559,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",6695
8038898,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,33475.05
8039227,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201
2B001",5550
8039227,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,5550
8039612,Ekuador,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,3748.92
8039516,Elfenbeinküste,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.B,2398
8039516,Elfenbeinküste,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.A1,15
8039516,Elfenbeinküste,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,8171
8038959,Elfenbeinküste,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A.1,4000
8038799,Estland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g1,1201.2
8039550,Fidschi,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,3748.92
8038739,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.C,44401
8039349,Gambia,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A.1,2000
8039092,Gibraltar,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5507
8039092,Gibraltar,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,500
8038913,Grossbritannien,Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.B.14B,20272
8039194,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,1000
8039202,Grossbritannien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"3A001.a7
3A002.h.1.e",93740
8038754,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,1769
8039442,"Guinea, Republik",Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,880
8038768,Hongkong,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.a.5.a.1,109860
8038842,Hongkong,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.a5,44296.8
8039393,Hongkong,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.a.2.c,5450596
8038016,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i7,498800
8038016,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2E301
2B350.a3",20000
8038016,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2E301
2B350.a3",20000
8038016,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2E301
2B350.d4",20000
8038016,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2E301
2B350.d4",20000
8038016,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.b4,159400
8039433,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2E002
2E301",9150000
8039003,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.c,45969
8039577,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C351.d.10,1562.4
8038864,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A201.a,456.96
8039217,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d,12912
8039404,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C351.d.13,186.2
8039098,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d,54522
8039098,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d,24091.05
8038887,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.b,1612500
8039121,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,73788
8039121,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,53664
8039357,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.h,2000
8038771,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,8178
8039470,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.d3b,35878.5
8038275,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,2748
8039241,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,7A103.a,277700
8039306,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.A2,83343
8038599,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.G1,285
8037276,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f2,451000
8039572,Indonesien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"5A001.f
5A001.f2",2000
8039572,Indonesien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"5A001.f
5A001.f2",3000
8037832,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f2,1399808
8037832,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f2,1632969
8037045,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f2,644000
8037045,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f2,552000
8037014,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f2,920000
8037014,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f2,956800
8039171,Indonesien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML05.b,158260
8038806,Indonesien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"5A001.f1
5A001.f2",2060800
8038806,Indonesien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"5A001.f1
5A001.f2",453560
8038806,Indonesien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"5A001.f1
5A001.f2",3366280
8037795,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f2,2512000
8037815,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f2,6945600
8039455,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,380.47
8037315,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f2,280000
8037977,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f2,2795699
8037977,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f2,8064516
8037316,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f2,550000
8038781,Irak,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,699
8038781,Irak,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,3470
8039268,Irak,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,14300
8039001,Irak,Dual Use Güter,Einzelbewilligung,Ausfuhr,5E002,515.37
8039001,Irak,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002,7101.03
8039081,Iran,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i,179700.15
8039109,Iran,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i,38543.4
8039396,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,3270
8039396,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,9999
8039467,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML21,50
