Geschäftsnummer,Bestimmungsland,Güterart,Geschäftstyp,Richtung,Exportkontrollnummer [EKN],Wert [CHF]
8038614,Brasilien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C351.d11,99.05
8038614,Brasilien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C351.d11,99.05
8038614,Brasilien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C351.d11,99.05
8038614,Brasilien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C351.d11,99.1
8038038,Brasilien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C010.b,770
8038130,Brasilien,Chemikalien CWÜ,Einzelbewilligung,Ausfuhr,3B.17,222157
8037867,Brasilien,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,2091.44
8038006,Brasilien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C010.b,29448.85
8038444,Chile,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,1120.91
8037773,Chile,Dual Use Güter,Einzelbewilligung,Ausfuhr,4A001.a,9606
8038445,Chile,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,1092
8038521,Chile,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML05.b,309507
8037919,Chile,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML05.b,173476
8038548,Chile,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML10.a,6230
8038548,Chile,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML10.a,3210
8037920,Chile,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML05.b,160652
8038042,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,1C008.a.3,40
8037948,"China, Taiwan","Chemikalien CWÜ
Dual Use Güter",Einzelbewilligung,Ausfuhr,"3B.14
1C350.9",1250
8038162,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,8184
8038432,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",265944.4
8038408,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.B.6.A.2,497036
8038283,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7A003.c1,633697.5
8035356,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.a3,266000
8038439,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,880
8038135,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.a,10390
8038423,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a2a,368
8038088,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",773667
8037944,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2D002
2D002",42632
8038354,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",1560000
8038477,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.b10b,21212
8038696,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i7,113230.5
8038364,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",297350.05
8038488,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,205000
8038488,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,505000
8038595,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.A2,162065
8037714,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,12375
8037714,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1B231.b2,4100
8038555,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7A003.c1,644100
8038356,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,2310228
8038319,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,307333
8038490,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.d,240725
8038176,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",840300
8037715,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,11000
8038320,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a1,2269270
8038417,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1A004.C,4846.8
8037716,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,9375
8037716,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,17750
8037965,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.b10b,63595
8038491,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1A004.C,4846.8
8038492,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i10,9176
8037941,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201,795700
8038323,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,307333
8038136,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f1,62147.28
8038149,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B001.b",70200
8038007,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.B1D,30000
8038419,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1A004.C,4846.8
8038324,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,307333
8037924,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,39791
8037924,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,423545
8037924,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,12428
8037924,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,2937
8037924,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,8460
8037924,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,366
8038431,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",1738000
8038184,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a1
2B001.b2",1550000
8033785,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",283697
8038538,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2a
2B201.a3",60000
8038703,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.B1D,8240
8038703,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.B1D,16480
8038037,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.b10b,20432
8038545,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1A004.C,4846.8
8038545,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1A004.C,9693.6
8038694,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",116075.2
8038541,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.B
2B201.A",770000
8033602,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,23000
8033602,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1B231.b2,3500
8038471,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",625328
8026444,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.a",589800
8037928,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.b1
2B001.c1",510000
8038069,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.A2,75225
8038522,Dänemark,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.B.6.A.2,151352
8038117,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1250
8037854,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C240,10
8038118,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,3190
8037968,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",5000
8037968,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,5000
8038306,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,4950
8038569,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",73000
8038446,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,3000
8038446,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1B231.b2,3000
8038661,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.d,8800
8038429,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,8190
8038429,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,1250
8037872,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,10748
8038551,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i4,2625.65
8038308,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,330
8038308,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,500
8038308,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,240
8038089,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.c,36176.1
8038646,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,3440
8038646,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,1296
8038646,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,550
8038646,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,1200
8038209,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML10.c.2,339480
8037964,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,144000
8038273,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,7310
8038204,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001,50000
8037973,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.c,121000
8038368,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,6600
8038368,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,13200
8038355,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a3
2B001.b",159989
8038121,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,15120
8038168,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,8692
8038687,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.A6A1,62000
8038530,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.b,73000
8038225,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,1050
8038225,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,6344
8038225,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,2110
8038177,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.A,7500
8038177,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.A,7500
8038480,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,45262
8038638,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B001.c",15625
8038124,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,57585
8038532,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.b2b,640500
8037981,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c.1,9250
8037981,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c.1,15115
8038014,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,34830
8038558,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i4,2196.75
8038399,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,30418.42
8038481,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML22,73490.15
8038116,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,4260
8038259,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,1182.2
8038068,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,7668
8038400,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c.1,95587.09
8038453,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,15787
8037870,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.c,49218
8037870,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.c,145567
8037870,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.c,15314
8038078,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8037208,Ekuador,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,1
8038174,Elfenbeinküste,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,9400
8038282,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,3000
8038462,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.E.1.C,292930
8038002,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001,10000
8038002,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001,10000
8038002,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001,10000
8038002,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001,10000
8038670,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,3000
8038454,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,8A002.q,3300
8037917,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.B.6.A.2,256192
8038339,Frankreich (mit Monaco),National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,600
8038450,Frankreich (mit Monaco),"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",430780
8038525,Frankreich (mit Monaco),National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,400
8038348,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.A2,30538
8038512,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,8A002.q,3600
8038257,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,24750
8038077,Gabun,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.B,6014.88
8038077,Gabun,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,50052.1
8038077,Gabun,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.B,8431.14
8038077,Gabun,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.A1,15
8038666,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.d,121763.38
8037397,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1B231.b2,2500
8037397,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,12000
8036668,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,1100
8036668,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,3000
8038053,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.d,131265.25
8038519,Grossbritannien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,4407.75
8038519,Grossbritannien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,11039
8038519,Grossbritannien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,13784.55
8038708,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,31009
8038708,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,35440
8038709,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c.1,58093
8038709,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c.1,51680
8038709,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c.1,239470
8038709,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c.1,17037
8038566,Grossbritannien,Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.B.14B,13276
8037782,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.2,1360
8037782,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.2,4352
8038473,Hongkong,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,2640
8037890,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML10.c.2,339480
8038024,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C351.d.10,1484
8038129,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",6384
8038129,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",1771
8038139,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.c,422322
8037891,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML10.c.2,509220
8038039,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C351.d11,73.25
8038411,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,9098
8038091,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,7051
8038021,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d,26539.2
8038517,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,17931.11
8038296,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,945
8037980,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",24700
8038309,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML10.c.2,509220
8037974,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,2400
8037860,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,2400
8037942,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i1,122501
8038526,Irak,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"1C010.b1
1C210.a",6273.36
8038526,Irak,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"1C210.a
1C010.b1",16955.03
8038115,Irak,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A201.a.1,640
8038173,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,9303
8038173,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,3685
8037906,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,83.46
8038264,Irland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.A2,84956
8038132,Island,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML03.a,1100
8038420,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.a.2.c,22894.7
8038051,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.h,787.45
8037892,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.a,14500
8038143,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C233,2350
8038143,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C233,2100
8038141,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.c,320894
8038609,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d2,171008.4
8037874,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML14,58200
8038524,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,6619
8037833,Israel,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",25747
8038575,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.h,150
8038575,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.h,140
8038575,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.h,150
8038613,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.h,5115.5
8038515,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.A2,22406
8038072,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,20900
8038516,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i.7,568.41
8038175,Italien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",835000
8037899,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,81709
8038197,Italien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",152250
8038583,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i.7,3037
8038394,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B231,75000
8038182,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.b,86000
8037975,Japan,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"3A001.a7a
3A001.a7b",23613
8037966,Japan,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.b3a2,121000
8037829,Japan,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,5765
8038043,Jordanien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i1,39006
8038468,Jordanien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c1,859000
8038622,Kanada,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.a.6.b.2,200000
8038272,Kanada,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,11000
8038321,Kanada,Dual Use Güter,Einzelbewilligung,Ausfuhr,9A012.a,355656
8038023,Kanada,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,300
8038023,Kanada,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,300
8037931,Kanada,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,12102.8
8038301,Kasachstan,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.A2,81625
8038086,Kenia,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.d,417
8038085,Kolumbien,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,2091.44
8038183,Kolumbien,Dual Use Güter,Einzelbewilligung,Ausfuhr,4A001.a,9606
8038084,Kolumbien,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,500
8038630,"Korea, Republik (Südkorea)",Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML07.f,106995
8037493,"Korea, Republik (Südkorea)",Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,21000
8038443,Kosovo,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.2,1495
8038443,Kosovo,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.2,4170
8038443,Kosovo,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.2,838
8038443,Kosovo,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.2,8000
8038443,Kosovo,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.2,360
8038387,Kosovo,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.A,4750
8038651,Kosovo,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",20600
