Geschäftsnummer,Bestimmungsland,Güterart,Geschäftstyp,Richtung,Exportkontrollnummer [EKN],Wert [CHF]
8034706,Brasilien,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,18197
8034706,Brasilien,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,27296
8034706,Brasilien,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,26158
8034706,Brasilien,Nukleargüter,Einzelbewilligung,Ausfuhr,0A001,81091
8034706,Brasilien,Nukleargüter,Einzelbewilligung,Ausfuhr,0A001,407728
8037417,Brasilien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML10.c.2,198000
8037348,Bulgarien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a
2B001.b",32112.85
8037348,Bulgarien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a
2B001.b",19279.11
8037350,Chile,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004,1092
8037658,Chile,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",6723
8037784,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.f,1680000
8037201,"China, Taiwan",Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d1,2666
8037201,"China, Taiwan",Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d1,2666
8037605,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,1A004.b,451
8037148,"China, Taiwan","Chemikalien CWÜ
Dual Use Güter",Einzelbewilligung,Ausfuhr,"3B.14
1C350.9",6188
8037765,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.e,810265
8037675,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,4817.4
8037365,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",270123
8037029,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1B117,16680000
8036664,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,5000
8037439,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.a,80110
8037689,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",1155000
8037195,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",2370000
8037584,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a1
2B001.b2",1550000
8036944,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.d,9136
8037660,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",420000
8034910,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B005.e,1471594.98
8037487,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.d,179460
8037411,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",275515
8037366,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i7,6710
8037375,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",95918.8
8037212,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3B001.e,1773629
8036980,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,8862
8036980,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,10311
8037661,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",420000
8037803,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a1,253929
8036958,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.a",1682690
8037278,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7A103.a1,130500
8037690,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.B2
2B201.A1",448000
8036563,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B231,39950
8037106,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.a,5195
8037378,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.b3e,2100
8037378,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.b3e,2100
8037225,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7A003.c1,633697.5
8037379,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",66000
8037226,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.2,285000
8037691,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",86390
8037692,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.B2
2B201.A1",276000
8037813,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",345500
8037655,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.A2,60801
8036921,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.b10b,21212
8037642,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",909480
8037413,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.b1
2B001.c1",508000
8037656,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.A2,89856
8037242,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B230,3110.52
8037241,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B230.c1,25050
8037506,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.2,285000
8037733,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a1
2B001.b2",680000
8037793,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.b1
2B001.c1",530000
8026580,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,184507
8037594,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1C233,4946.4
8037594,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1C233,4946.4
8037693,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.B2
2B201.A1",398000
8037332,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.d,207009
8037582,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.b,17066
8037657,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,312000
8037775,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a1,241500
8037694,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.B2
2B201.A1",398600
8037597,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,1100000
8037517,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7A003.c1,250013.4
8037103,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3B001.e,2700000
8037776,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a1,241500
8037650,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3B001.e,1895609.68
8036951,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a1
2B001.b2",1780000
8037047,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.B.6.A.2,152140
8037651,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3B001.e,673156
8037199,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,1100000
8037067,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.a,135100
8036683,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.A2,48468
8037420,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.b1
2B001.c1",429000
8037687,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,4A004.b,20600
8036408,Dänemark,Dual Use Güter,Einzelbewilligung,Ausfuhr,1B231.b2,4000
8036408,Dänemark,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,6500
8037126,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,16826
8037664,Deutschland,"Chemikalien CWÜ
Dual Use Güter",Einzelbewilligung,Ausfuhr,"1A.8
1C351.d.4",10
8037648,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.B.6.a.2,266488
8037769,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.B.6.A.2,214948
8037383,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",54000
8037652,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,6500
8037652,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,7000
8037653,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,16343
8037592,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,8750
8037098,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,3009.6
8037170,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",32005
8037416,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.A6A1,45000
8037177,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.b",32005
8037099,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",9650
8037224,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,2200
8037224,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,6000
8037514,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML06,8832
8037329,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML06,1060
8037101,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,4553.9
8037101,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,7041.5
8037325,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.C,54706
8037033,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,4500
8037033,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,4500
8037069,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",20000
8037070,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",500
8037522,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a
2B001.b",60000
8037376,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,114800
8037071,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",10000
8037662,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,750
8037326,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,3572
8037191,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C350.024,4719.92
8037072,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",10000
8037683,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",4000
8036968,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.a6b2,110490
8037073,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",5000
8037074,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",6000
8037254,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,58300
8037454,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,57400
8037635,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,322960
8036941,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,177000
8036926,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i,42588.8
8037075,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,10326
8037028,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,51304
8037059,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",20000
8037766,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.b,7000
8037562,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",26000
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8036258,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8037583,Estland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML05,471
8037583,Estland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML05.b,494121
8037147,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,44489
8037147,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,13963
8037475,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d,195695
8037216,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,131687
8037215,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,1385783
8037217,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,673170
8037065,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,154115.5
8037615,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,725
8037403,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B003,163000
8037140,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001,45000
8037140,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,31000
8037034,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.C,40370
8037805,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,166195
8037305,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,67225
8037684,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,2950
8037577,Frankreich (mit Monaco),Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.A2,63115
8036838,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,12000
8036838,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1B231.b2,6000
8037256,Grossbritannien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,50000
8037721,Grossbritannien,Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b14b,6638
8036668,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,1100
8036668,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,3000
8037389,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,1
8036949,Grossbritannien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,2800
8037286,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.2,1360
8037286,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.2,2176
8037286,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.2,2266
8037580,Hongkong,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,29600
8036973,Hongkong,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.a.2.c,38325.2
8037127,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,7A101,59700
8037298,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML11,15000
8036969,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,691461
8037300,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML11,5000
8037672,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",67200
8037330,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B350.e3
2B350.d6",108000
8037139,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.c,150731
8037390,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B120,216100
8036972,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"1C011.a
1C111.a2a",202820
8036904,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",3300
8036904,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",16500
8036907,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",11000
8037700,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d,24259
8037265,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",319003
8037752,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d,2021
8037828,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d,25823
8037133,Indonesien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML05.b,216144
8037604,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C351.d11,118.35
8037380,Indonesien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.j,124400
8036046,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.c,35200
8037198,Indonesien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",361586
8037730,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,818
8037730,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,2400
8037162,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,39
8037162,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,13670
8037049,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.g,55000
8037820,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.a.2.c,15565
8037158,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.h,1198
8037791,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.g,39728
8037791,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.g,58628
8037791,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.g,35680
8037791,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.g,35680
8037156,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,48071.63
8037568,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,2180
8037711,Italien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,499
8037711,Italien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,409
8037578,Italien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",2500
8037654,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,165300
8037386,Italien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",68000
8037228,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,27454
8037108,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,198611.75
8036940,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.B.6.c.1,22060
8037453,Italien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"3A001.a.9
4A004.b",100
8037777,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,4596.93
8037777,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.3,89060.55
8037777,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.3,550.89
8037777,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,514.87
8037777,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.2,2656.87
8037777,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,698.75
8036927,Italien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",868316.38
8037027,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.A2,18482
8037053,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.a2,58513
8037518,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352,122060
8037433,Japan,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,4240.5
8037611,Jordanien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g2,48492
8036985,Jordanien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i7,44383
8036985,Jordanien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i7,30773
8037798,Kambodscha,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,1200
8037362,Kambodscha,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,1200
8037038,Kanada,Dual Use Güter,Einzelbewilligung,Ausfuhr,9A012.a,234660
8036572,Kanada,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,745
8036987,Kanada,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,572
8037686,Kenia,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.d,3144.36
8037701,Kolumbien,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,900
8037632,Kolumbien,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,2091.4
8037515,"Korea, Republik (Südkorea)",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.A6A1,62000
