Geschäftsnummer,Bestimmungsland,Güterart,Geschäftstyp,Richtung,Exportkontrollnummer [EKN],Wert [CHF]
8027999,"China, Taiwan",Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML05.b,1314720
8028423,"China, Taiwan",Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML22,400000
8028273,"China, Taiwan",Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML05,2537800
8028273,"China, Taiwan",Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML05.b,2214000
8029017,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.b3,1500
8029017,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.b3,900
8029236,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f1,20400
8029236,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,7225
8028971,"China, Taiwan",Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML05,39400
8029105,"China, Taiwan","Chemikalien CWÜ
Dual Use Güter",Einzelbewilligung,Ausfuhr,"3B.14
1C350.9",3249
8028753,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,3B001.e,3000000
8029022,"China, Taiwan","Chemikalien CWÜ
Dual Use Güter",Einzelbewilligung,Ausfuhr,"3B.14
1C350.9",4650
8029330,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,1E001,1
8028719,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,6934.7
8029338,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,1E001,1
8029339,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,1E001,1
8028462,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,1C350,9600
8028531,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,9A012.a,261750
8028533,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",1061000
8028523,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g2,42997
8025248,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,16320
8025248,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,7225
8029060,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,1506
8029060,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,1063
8029390,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a
2B001.b",475000
8029090,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.d,10447.75
8026581,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,296567
8028866,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c1
2B201.b1",725000
8029043,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.d,244287
8029335,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7A003.c1,1000804.05
8028862,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c1
2B201.b1",588000
8029312,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",2360000
8028587,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,1800
8028839,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.b8b,36505
8029019,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a1,222200
8029243,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,660000
8028998,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,17542
8027906,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"7D101
7A105.a",495000
8028991,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.a",761000
8029356,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g1,50691
8027695,"China, Volksrepublik",Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d,7941.5
8020860,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",297129
8029280,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,9243
8029280,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,20288
8020866,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",297129
8028835,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3B001.e,2520000
8028827,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,115000
8028970,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",267809
8028149,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",2124150
8028676,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.d,255474
8029239,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i1,4727.31
8029239,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i1,1259.2
8029320,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,3390000
8028715,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,21819
8028888,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1C008.a.1,100
8028678,"China, Volksrepublik",Chemikalien CWÜ,Einzelbewilligung,Ausfuhr,2B.10,21
8028606,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a1,225761
8028786,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7A003.c1,250201.01
8028485,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.d,173595
8029359,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g2,42700
8028910,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a1,221050
8029179,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a,39920
8029211,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.a",593000
8029132,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c1
2B201.b1",698000
8028871,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1C233,9600
8029235,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML06,380
8028939,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",6600
8028528,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2E002,100000
8029369,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,25000
8029369,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,25000
8029079,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,5445.45
8029072,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,11500
8029181,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a1,3080
8028869,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",1650
8029018,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",20000
8028052,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0E001,1
8028570,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML06,80
8029009,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1B232,9499345
8028810,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,5500
8029135,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",13000
8028819,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",5000
8028819,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",25000
8028894,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",5450
8028829,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.C1,309141
8028829,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A.1,9654
8028829,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.C1,156022
8028829,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A.1,30222
8028834,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML06,587
8029150,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.b,350
8029150,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",3900
8029150,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,3900
8029210,Deutschland,"Chemikalien CWÜ
Dual Use Güter",Einzelbewilligung,Einfuhr,"1A.8
1C351.d.4",4
8028776,Deutschland,"Chemikalien CWÜ
Dual Use Güter",Einzelbewilligung,Einfuhr,"1A.8
1C351.d.4",10
8028638,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",18000
8028680,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,8000
8028716,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",16800
8028716,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",7840
8028716,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",8960
8028685,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,50
8029189,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,1100
8028590,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",8000
8028854,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",18000
8029121,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i4,1894
8029277,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",450
8028480,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",2200
8028480,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",2200
8028480,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.b,5000
8028926,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML06,192
8028930,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML06,628
8028922,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML06,660
8029119,Elfenbeinküste,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g2,49074
8029228,Estland,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.g.2,2420
8029228,Estland,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.g.2,2420
8028945,Estland,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.g.2,2420
8028945,Estland,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.g.2,2420
8029197,Finnland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.2,9000
8029353,Frankreich,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",257137
8028494,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,518822
8028514,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,36300
8028505,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,22000
8029104,Frankreich,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.A
2B201.C",92000
8028740,Frankreich,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",85000
8028925,Frankreich,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",774658.66
8028498,Griechenland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,1883
8029068,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.d,3294.72
8028841,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.b,300000
8028739,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,6800
8028721,Grossbritannien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B352
2B352.d",9243.9
8028487,Grossbritannien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c1,14061
8028696,Grossbritannien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,2589
8028696,Grossbritannien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,6943
8028696,Grossbritannien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1592
8028696,Grossbritannien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1592
8028563,Hongkong,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a,6158
8028563,Hongkong,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a,6158
8028940,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,10470
8028940,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,4515
8028940,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5607
8028938,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1794
8028938,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1582
8029247,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5984
8028496,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,4321
8029083,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,29595
8029083,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,49937
8029083,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,27823
8028867,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C231,650
8028324,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C350.46,41231.68
8028557,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,6737.5
8028557,Indien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,9170
8029270,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f1,45600
8029281,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a,46776
8028403,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.h,200
8029283,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a,46776
8028893,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.h,200
8029282,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.b,1132600
8028749,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13,7000
8028749,Indien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13,1000
8029285,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a,46776
8028603,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,7A101,1450
8028595,Indien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a
2B001.b",5130
8029386,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,221588
8028983,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B008.c,40000
8029249,Indien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C351.d5,123.95
8028863,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,728655
8029344,Indonesien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1E001,1
8028816,Indonesien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"1C111.a2a
1C011.a",92807
8028577,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,58.8
8028836,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,19846
8028836,Iran,Sanktionsgüter,Einzelbewilligung,Ausfuhr,II.A1.003,16747
8028714,Iran,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,9226
8028714,Iran,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,2639
8029185,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.c,723.6
8029055,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.c,4186
8029139,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.c,1434
8028840,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,1800
8029295,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.h,1051.6
8029345,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML17.c,310
8028907,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,6E002,14734
8028897,Israel,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.a,1300
8028882,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C233,3800
8029113,Israel,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,7940
8028457,Israel,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,1200
8028541,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,91719
8029063,Italien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML07.f1,2390
8028271,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2E002,100000
8027519,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C351.c15,20
8029231,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,65150
8028736,Italien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,50653
8029190,Italien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",207677.3
8028889,Japan,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,20400
8028532,Kanada,Dual Use Güter,Einzelbewilligung,Ausfuhr,9A012.a,226332
8029004,Kasachstan,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML05.b,33881
8028640,Kolumbien,Dual Use Güter,Einzelbewilligung,Ausfuhr,4A001.a.1,9606.55
8028669,Kroatien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML05.b,40612
8029313,Lettland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,133116
8029122,Litauen,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C231,5530
8029051,Luxemburg,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML06,1950
8028921,Luxemburg,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML06,3900
8028470,Madagaskar,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,50
8028470,Madagaskar,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,50
8028470,Madagaskar,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,120
8028097,Malaysia,"Chemikalien CWÜ
Besondere militärische Güter",Einzelbewilligung,Ausfuhr,"1A.6
ML07.b.2.c",1026
8028097,Malaysia,"Chemikalien CWÜ
Besondere militärische Güter",Einzelbewilligung,Ausfuhr,"1A.4
ML07.b.2.a",912
8028097,Malaysia,"Chemikalien CWÜ
Besondere militärische Güter",Einzelbewilligung,Ausfuhr,"1A.3
ML07.b.1.c",1710
8028097,Malaysia,"Chemikalien CWÜ
Besondere militärische Güter",Einzelbewilligung,Ausfuhr,"1A.1
ML07.b.1.a",1140
8028097,Malaysia,"Chemikalien CWÜ
Besondere militärische Güter",Einzelbewilligung,Ausfuhr,"1A.1
ML07.b.1.a",1140
8028097,Malaysia,"Chemikalien CWÜ
Besondere militärische Güter",Einzelbewilligung,Ausfuhr,"1A.2
ML07.b.1.b",1710
8028097,Malaysia,"Chemikalien CWÜ
Besondere militärische Güter",Einzelbewilligung,Ausfuhr,"1A.1
ML07.b.1.a",1140
8028554,Malaysia,Dual Use Güter,Einzelbewilligung,Ausfuhr,1E001,1
8028746,Malaysia,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C111.a2a,110937.49
8029340,Malaysia,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,2286
8028755,Malaysia,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,690000
8028873,Malaysia,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.c,12524.9
8028017,Marokko,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML10,10500
8028017,Marokko,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML10,152440
8028856,Marokko,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML10,1600
8028856,Marokko,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML10,296680
8028856,Marokko,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML10,3500
8028877,Marokko,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.2,275000
8028580,Mexiko,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.d,25035
8028566,Mexiko,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.d,558220
8028964,Mexiko,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.d,3064.73
8028742,Mexiko,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B352
2B352.d",9964
8029302,Mexiko,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,8379
8028611,Mexiko,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,618347.7
8028933,Mexiko,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.d,3935
8028858,Mexiko,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.d,5241.88
8029304,Mexiko,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.d,334050.51
8028573,Moldova,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",92000
8029082,Niederlande,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,47500
8029314,Niederlande,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML06,37700
8029321,Niederlande,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,8379
8028555,"Nordmazedonien, Republik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.A
2B201.C",16200
8028674,"Nordmazedonien, Republik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001
2B201.a",24000
8028811,Oman,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1600
8029205,Österreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a,19960
8029156,Österreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,25500
8028712,Österreich,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML07.f1,855.6
8028594,Österreich,"Chemikalien CWÜ
Besondere militärische Güter",Einzelbewilligung,Ausfuhr,"1A.4
ML07.b.2.a",5241
8028610,Papua-Neuguinea,Dual Use Güter,Einzelbewilligung,Ausfuhr,9D004.e,1200
