Geschäftsnummer,Bestimmungsland,Güterart,Geschäftstyp,Richtung,Exportkontrollnummer [EKN],Wert [CHF]
8018677,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,13544.1
8018030,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,51123.2
8018594,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f1,20060
8018056,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,2473.8
8019571,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,7421.4
8018849,"China, Taiwan","Chemikalien CWÜ
Dual Use Güter",Einzelbewilligung,Ausfuhr,"3B.14
1C350.9",5533
8018193,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,46975.63
8013334,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a
2B001.b",325466
8018753,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",396002
8018758,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1a,24000
8018738,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",199250
8018473,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g2,79500
8019186,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2E003.b.2.d.1
2E003.b.2.d.3",1
8019616,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.d,211167
8019181,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,22444.55
8019602,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,720000
8019174,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g4,11744.05
8019174,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g4,21306.25
8019179,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,27538.35
8019285,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.a5b,62342
8019276,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a1
2B001.b2",1827336
8018099,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",197964
8018102,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.2,194400
8019263,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5E002.a,1
8019262,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.d,228700
8019505,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",216763
8018639,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7A101,4950
8019419,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",1835625.7
8018360,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,46000
8018774,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.a5b,106162
8019079,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.a5b,105328
8019432,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,22183
8019432,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,13984
8018985,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1490
8018985,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,12850
8018985,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,8333.5
8018985,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,2930
8018760,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,240000
8019487,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,25310
8017912,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",359006
8017916,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",196451
8019423,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",1835625.7
8019489,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,696037.51
8018806,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,143400
8018792,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.h6,107000
8018799,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.d,276606
8018795,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.b.6.a,440000
8018304,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,10000
8019375,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,7905.45
8018711,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",596000
8019527,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g4,587370
8016477,"China, Volksrepublik",Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,59000
8018941,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.H.1.C,65489
8018398,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2b201.a1,203266
8017953,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",900624.65
8019231,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.A2C,5620
8017976,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",197762
8017971,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",751054
8019237,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,141359.89
8017988,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.c1,15050
8019326,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a1
2B001.b2",1500000
8017970,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",920430
8015228,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.b.6.b.2,195000
8018046,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,916461.26
8018047,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,122347
8018037,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a1
2B001.b",709800
8019115,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1a,1600
8019119,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a.1
2B001.b.2",481372
8019118,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",291745
8019124,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.a5b,62342
8019121,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a.1
2B001.b.2",485168
8016102,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",395696
8019565,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3B001.e,1600000
8007855,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B105,1985160
8018506,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,44889.1
8018183,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,146475
8012903,"China, Volksrepublik",Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,13000
8012903,"China, Volksrepublik",Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,107300
8012903,"China, Volksrepublik",Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,17900
8019661,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,40428.24
8018368,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",412500
8018368,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",412500
8018368,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",412500
8018368,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",412500
8018725,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.a5b,49112
8019656,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,25739.2
8019654,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,25739.2
8019655,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,25739.2
8019652,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,25739.2
8019653,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,25739.2
8018568,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",6700
8019027,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.f1,8850
8018566,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML18.a,460000
8018570,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0B002.g,14595
8018561,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML18.a,454700
8018546,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",21445
8018545,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B006
2B206",22439
8018260,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML02.a,1504.4
8018478,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,1012040.7
8019187,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,1000
8018519,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c.1,6615
8019188,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",239987
8019601,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",19000
8019024,Deutschland,Chemikalien CWÜ,Einzelbewilligung,Ausfuhr,2B.4,7866
8018688,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",7900
8018221,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,1767
8018791,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,150000
8018783,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i4,5438
8019510,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.a.11.a,10488.15
8019509,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A002.c.1,760
8019509,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.b.4.b,9315
8019265,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.b.4.b,2812
8019265,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.b.4.b,6174
8019268,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",97000
8018457,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,37300
8015163,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1A202,28341
8015163,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1A202,93650
8015163,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1A202,6550
8018641,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,51800
8019414,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",47473
8019465,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.b4a,15817
8018342,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,1816
8018018,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",51655
8019005,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.a.2.a.1,7159.2
8018708,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d,200
8015335,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML06.a,19968
8019296,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",11400
8018425,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,31523
8018834,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML06.a,7317
8018434,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,12000
8018969,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",35000
8019332,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.b,10998
8019336,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",33350
8018960,Deutschland,"Chemikalien CWÜ
Dual Use Güter",Einzelbewilligung,Einfuhr,"1A.8
1C351.d.4",1
8017972,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.b1b,10000
8018418,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,6500
8018418,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,150000
8018418,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,13500
8018418,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,12500
8018495,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,19324
8018680,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,49000
8018262,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",2100
8019408,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",25500
8018029,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML02,2639.67
8018029,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML02,3602.56
8019569,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.b,130000
8019569,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.b,95000
8018388,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,62000
8018388,Deutschland,Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b141b,59000
8018384,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.b,60000
8018184,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",30000
8018184,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,13500
8018367,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.b.4.b,1056
8018367,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.b.4.b,5920
8018498,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a
2B001.b",10750
8018199,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.A,51700
8018207,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",6000
8019207,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,8500
8019657,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.a,21344.73
8018515,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML06,2354
8018714,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.b.4.b,2063.1
8018714,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.b.4.b,2208
8019037,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1a,24000
8018161,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1a,44000
8019292,Frankreich,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,125000
8018227,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1a,42800
8019272,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,5500
8018082,Frankreich,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML15,203400
8019442,Frankreich,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B006
2B206",7736
8018122,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,16320
8018122,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,7225
8018776,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B008.c,1655
8018008,Frankreich,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,165000
8018983,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,22000
8018347,Frankreich,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML15,330165
8018347,Frankreich,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML15,378900
8019295,Frankreich,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",17600
8019519,Frankreich,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML03.a,3100
8019519,Frankreich,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML18.a,450
8019355,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,20350
8017942,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,55000
8018266,Frankreich,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML15,2332.2
8019381,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.a,17820
8018055,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,19429.2
8018323,Frankreich,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML15,108
8018323,Frankreich,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML15,750
8018323,Frankreich,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML15,25.8
